term,tf,idf,tf_idf
darah,1,7.198771074114595,7.198771074114595
tolol,1,5.383481107476346,5.383481107476346
ngebug,1,7.065239681490072,7.065239681490072
gilir,1,4.509952234940273,4.509952234940273
besok,1,6.372092500930127,6.372092500930127
denda,1,6.9474566458336895,6.9474566458336895
rawat,1,6.746785950371538,6.746785950371538
inap,1,7.352921753941853,7.352921753941853
sklian,1,9.837828403729853,9.837828403729853
pinjol,1,7.535243310735808,7.535243310735808
cokkkk,1,9.837828403729853,9.837828403729853
susah,1,2.5326401883368166,2.5326401883368166
ampun,1,4.932553625291424,4.932553625291424
maaf,1,5.155697176605634,5.155697176605634
ulas,1,6.541991537725525,6.541991537725525
negatif,1,8.451534042609962,8.451534042609962
sinyal,1,5.050336660947807,5.050336660947807
sebal,1,6.372092500930127,6.372092500930127
habis,1,4.696164847227194,4.696164847227194
kutat,1,9.837828403729853,9.837828403729853
terima,1,4.101256106250662,4.101256106250662
kasih,1,3.776371484801837,3.776371484801837
susah,1,2.5326401883368166,2.5326401883368166
eror,1,3.273972877197726,3.273972877197726
mulu,1,4.0916252131897,4.0916252131897
susah,1,2.5326401883368166,2.5326401883368166
payah,1,5.326968897213003,5.326968897213003
sesuai,1,4.622892646120868,4.622892646120868
eh,1,5.305228910576598,5.305228910576598
masukdibilang,1,9.837828403729853,9.837828403729853
salah,1,3.5897855292214245,3.5897855292214245
proses,1,4.2138108975425155,4.2138108975425155
sila,1,6.541991537725525,6.541991537725525
maaf,1,5.155697176605634,5.155697176605634
ketidaknyamanan,1,7.891918254674541,7.891918254674541
layan,2,2.838405936221893,5.676811872443786
bas,1,8.228390491295754,8.228390491295754
digital,1,6.372092500930127,6.372092500930127
repot,1,5.050336660947807,5.050336660947807
iur,1,5.966627392821963,5.966627392821963
telat,1,6.436631022067698,6.436631022067698
buruk,1,4.430656632269735,4.430656632269735
loh,1,6.031165913959534,6.031165913959534
sulit,1,3.1746957077390507,3.1746957077390507
jelek,1,4.453333340940765,4.453333340940765
mulu,1,4.0916252131897,4.0916252131897
tiktok,1,7.758386862050018,7.758386862050018
instagram,1,9.144681223169908,9.144681223169908
lancar,1,4.564828845166107,4.564828845166107
payah,1,5.326968897213003,5.326968897213003
eror,1,3.273972877197726,3.273972877197726
bagus,1,2.038895093688637,2.038895093688637
service,1,7.272879046268317,7.272879046268317
people,1,9.837828403729853,9.837828403729853
tingkat,1,4.549561373035319,4.549561373035319
gagal,1,3.8119624299045394,3.8119624299045394
eror,1,3.273972877197726,3.273972877197726
simpel,1,6.254309465273744,6.254309465273744
ribet,1,3.183675883546635,3.183675883546635
sebal,1,6.372092500930127,6.372092500930127
pengupdate,1,9.144681223169908,9.144681223169908
tan,1,9.837828403729853,9.837828403729853
google,1,7.535243310735808,7.535243310735808
play,1,8.739216115061744,8.739216115061744
store,1,8.739216115061744,8.739216115061744
bio,3,9.144681223169908,27.434043669509723
tera,1,6.7933059660064306,6.7933059660064306
hilang,1,5.283951512129313,5.283951512129313
tanam,1,9.837828403729853,9.837828403729853
hafal,1,8.228390491295754,8.228390491295754
sehat,1,3.597552558559084,3.597552558559084
benah,1,5.966627392821963,5.966627392821963
tertanamlalu,1,9.837828403729853,9.837828403729853
hapus,1,5.203099415500218,5.203099415500218
terimakasih,1,3.5370426090666096,3.5370426090666096
lawak,3,7.758386862050018,23.275160586150054
susah,1,2.5326401883368166,2.5326401883368166
puas,1,4.633821716653058,4.633821716653058
mukak,1,9.837828403729853,9.837828403729853
asik,1,7.891918254674541,7.891918254674541
gagal,1,3.8119624299045394,3.8119624299045394
moga,1,4.101256106250662,4.101256106250662
benah,1,5.966627392821963,5.966627392821963
manfaat,1,3.9913896286721293,3.9913896286721293
status,1,6.174266757600208,6.174266757600208
kartu,1,4.978015999368181,4.978015999368181
sehat,1,3.597552558559084,3.597552558559084
mantap,1,2.6426410835511454,2.6426410835511454
manfaat,1,3.9913896286721293,3.9913896286721293
mudah,1,1.9811216106340133,1.9811216106340133
aktivitas,1,7.640603826393634,7.640603826393634
mah,1,5.867536490177732,5.867536490177732
susah,2,2.5326401883368166,5.065280376673633
nama,1,5.3160398266808135,5.3160398266808135
kagak,2,5.455801769055972,10.911603538111944
tahiq,1,9.837828403729853,9.837828403729853
interfacenya,1,9.837828403729853,9.837828403729853
magang,1,9.144681223169908,9.144681223169908
antre,1,4.644871552839644,4.644871552839644
doang,1,5.222707886888594,5.222707886888594
otak,1,8.046068934501799,8.046068934501799
mas,1,8.739216115061744,8.739216115061744
bantu,1,1.8754127236087899,1.8754127236087899
bagus,1,2.038895093688637,2.038895093688637
download,1,5.101629955335358,5.101629955335358
hilang,1,5.283951512129313,5.283951512129313
bosan,1,7.891918254674541,7.891918254674541
kadang,1,5.092896275366604,5.092896275366604
ribet,1,3.183675883546635,3.183675883546635
autodebit,1,5.966627392821963,5.966627392821963
alhamdulillah,1,4.340660178436652,4.340660178436652
urus,1,4.847395816951118,4.847395816951118
aman,1,5.12829820241752,5.12829820241752
serba,1,6.7933059660064306,6.7933059660064306
kendali,1,9.144681223169908,9.144681223169908
amin,1,7.1297782026276435,7.1297782026276435
worth,1,8.739216115061744,8.739216115061744
plis,1,7.004615059673638,7.004615059673638
download,1,5.101629955335358,5.101629955335358
bantu,1,1.8754127236087899,1.8754127236087899
layan,1,2.838405936221893,2.838405936221893
bagus,1,2.038895093688637,2.038895093688637
bagus,1,2.038895093688637,2.038895093688637
eh,1,5.305228910576598,5.305228910576598
susah,1,2.5326401883368166,2.5326401883368166
ribet,1,3.183675883546635,3.183675883546635
bantu,1,1.8754127236087899,1.8754127236087899
bagus,1,2.038895093688637,2.038895093688637
bagus,1,2.038895093688637,2.038895093688637
bantu,1,1.8754127236087899,1.8754127236087899
mudah,1,1.9811216106340133,1.9811216106340133
terima,1,4.101256106250662,4.101256106250662
kasih,1,3.776371484801837,3.776371484801837
bantu,1,1.8754127236087899,1.8754127236087899
gigi,1,6.174266757600208,6.174266757600208
garut,1,9.144681223169908,9.144681223169908
antri,1,3.258577191719753,3.258577191719753
bantu,1,1.8754127236087899,1.8754127236087899
berobattrm,1,9.837828403729853,9.837828403729853
kasih,1,3.776371484801837,3.776371484801837
sehat,1,3.597552558559084,3.597552558559084
mudah,1,1.9811216106340133,1.9811216106340133
susah,1,2.5326401883368166,2.5326401883368166
tahun,2,5.710694018684762,11.421388037369525
kembang,1,6.174266757600208,6.174266757600208
kocak,1,5.603721899132594,5.603721899132594
salah,1,3.5897855292214245,3.5897855292214245
chat,1,7.004615059673638,7.004615059673638
wa,1,5.407011604886541,5.407011604886541
solusi,1,5.042037858133113,5.042037858133113
heran,1,5.987680802019796,5.987680802019796
upgrade,1,6.341320842263373,6.341320842263373
bagus,1,2.038895093688637,2.038895093688637
menjandi,1,9.837828403729853,9.837828403729853
mudah,1,1.9811216106340133,1.9811216106340133
layan,1,2.838405936221893,2.838405936221893
sehat,1,3.597552558559084,3.597552558559084
bagus,1,2.038895093688637,2.038895093688637
kemarin,1,5.481119577040262,5.481119577040262
dasar,1,6.659774573381908,6.659774573381908
susah,1,2.5326401883368166,2.5326401883368166
becus,1,6.702334187800704,6.702334187800704
eror,1,3.273972877197726,3.273972877197726
stabil,1,6.541991537725525,6.541991537725525
anggar,1,6.28248034224044,6.28248034224044
sgini,1,9.837828403729853,9.837828403729853
doang,1,5.222707886888594,5.222707886888594
kualitas,1,5.886584685148426,5.886584685148426
judol,1,8.228390491295754,8.228390491295754
kalah,1,6.50562389355465,6.50562389355465
mudah,1,1.9811216106340133,1.9811216106340133
inden,1,9.837828403729853,9.837828403729853
antri,1,3.258577191719753,3.258577191719753
mudah,1,1.9811216106340133,1.9811216106340133
layan,1,2.838405936221893,2.838405936221893
sehat,1,3.597552558559084,3.597552558559084
bagus,1,2.038895093688637,2.038895093688637
maintenance,1,6.579731865708371,6.579731865708371
pagi,1,5.906002771005528,5.906002771005528
sore,1,7.198771074114595,7.198771074114595
ganggu,1,4.696164847227194,4.696164847227194
kontrol,1,4.737961975905655,4.737961975905655
tunggu,1,4.399749094806658,4.399749094806658
ok,1,3.1457446612232256,3.1457446612232256
simpel,1,6.254309465273744,6.254309465273744
ubah,1,3.9243253980915838,3.9243253980915838
cabang,1,6.7933059660064306,6.7933059660064306
bolak,1,5.812476712994704,5.812476712994704
ktp,1,5.37192028507527,5.37192028507527
males,1,9.837828403729853,9.837828403729853
mudah,1,1.9811216106340133,1.9811216106340133
bantu,1,1.8754127236087899,1.8754127236087899
best,1,6.009187007240759,6.009187007240759
ok,1,3.1457446612232256,3.1457446612232256
ok,1,3.1457446612232256,3.1457446612232256
ubah,1,3.9243253980915838,3.9243253980915838
cepat,1,3.292478743395434,3.292478743395434
senang,1,6.200242244003468,6.200242244003468
sx,1,9.144681223169908,9.144681223169908
bagus,1,2.038895093688637,2.038895093688637
terimakasih,1,3.5370426090666096,3.5370426090666096
bantu,1,1.8754127236087899,1.8754127236087899
bagus,1,2.038895093688637,2.038895093688637
urus,1,4.847395816951118,4.847395816951118
sulit,1,3.1746957077390507,3.1746957077390507
bagus,1,2.038895093688637,2.038895093688637
dana,1,7.272879046268317,7.272879046268317
oke,1,3.9572954173291532,3.9572954173291532
mudah,1,1.9811216106340133,1.9811216106340133
cepat,1,3.292478743395434,3.292478743395434
terimakasih,1,3.5370426090666096,3.5370426090666096
wajah,1,4.167947480749334,4.167947480749334
susah,2,2.5326401883368166,5.065280376673633
ekspres,1,9.144681223169908,9.144681223169908
bilang,1,4.8271931096335985,4.8271931096335985
ruang,1,6.842096130175863,6.842096130175863
gelap,1,9.144681223169908,9.144681223169908
kondisi,1,6.579731865708371,6.579731865708371
awam,1,7.065239681490072,7.065239681490072
gaptek,1,6.579731865708371,6.579731865708371
proses,1,4.2138108975425155,4.2138108975425155
belit,2,7.352921753941853,14.705843507883706
oke,1,3.9572954173291532,3.9572954173291532
bug,1,5.18386805357233,5.18386805357233
payah,1,5.326968897213003,5.326968897213003
gagal,1,3.8119624299045394,3.8119624299045394
alas,2,5.443379249057415,10.88675849811483
penuhudah,1,9.837828403729853,9.837828403729853
antri,1,3.258577191719753,3.258577191719753
penuh,1,5.812476712994704,5.812476712994704
mantap,1,2.6426410835511454,2.6426410835511454
bagus,1,2.038895093688637,2.038895093688637
mudah,1,1.9811216106340133,1.9811216106340133
digunakansukses,1,9.837828403729853,9.837828403729853
jelek,1,4.453333340940765,4.453333340940765
jir,1,8.046068934501799,8.046068934501799
verivikasi,1,5.777385393183434,5.777385393183434
habis,1,4.696164847227194,4.696164847227194
jarongan,1,9.837828403729853,9.837828403729853
bagus,1,2.038895093688637,2.038895093688637
vangke,1,9.837828403729853,9.837828403729853
mantap,1,2.6426410835511454,2.6426410835511454
jos,1,5.5751485266885386,5.5751485266885386
ok,1,3.1457446612232256,3.1457446612232256
bagus,1,2.038895093688637,2.038895093688637
sampah,1,4.840616129965738,4.840616129965738
gagal,2,3.8119624299045394,7.623924859809079
via,1,5.4683805512628325,5.4683805512628325
susah,1,2.5326401883368166,2.5326401883368166
alhamdulillah,1,4.340660178436652,4.340660178436652
mobil,1,6.076628288036291,6.076628288036291
bantu,1,1.8754127236087899,1.8754127236087899
mudah,1,1.9811216106340133,1.9811216106340133
bantu,1,1.8754127236087899,1.8754127236087899
bagus,1,2.038895093688637,2.038895093688637
mudah,1,1.9811216106340133,1.9811216106340133
layan,1,2.838405936221893,2.838405936221893
cepat,1,3.292478743395434,3.292478743395434
mudah,1,1.9811216106340133,1.9811216106340133
bagus,1,2.038895093688637,2.038895093688637
bagus,1,2.038895093688637,2.038895093688637
nice,1,5.8488443571655795,5.8488443571655795
bug,1,5.18386805357233,5.18386805357233
sesuai,1,4.622892646120868,4.622892646120868
praktek,1,7.198771074114595,7.198771074114595
antri,1,3.258577191719753,3.258577191719753
istimewa,1,8.046068934501799,8.046068934501799
bantu,1,1.8754127236087899,1.8754127236087899
call,1,5.886584685148426,5.886584685148426
centercall,1,9.837828403729853,9.837828403729853
center,1,6.031165913959534,6.031165913959534
sbaar,1,9.837828403729853,9.837828403729853
ramahtrmksh,1,9.837828403729853,9.837828403729853
bagus,1,2.038895093688637,2.038895093688637
bantu,1,1.8754127236087899,1.8754127236087899
bagus,1,2.038895093688637,2.038895093688637
integrasi,1,7.352921753941853,7.352921753941853
mudah,1,1.9811216106340133,1.9811216106340133
bagus,1,2.038895093688637,2.038895093688637
bantu,1,1.8754127236087899,1.8754127236087899
bantu,1,1.8754127236087899,1.8754127236087899
bantu,1,1.8754127236087899,1.8754127236087899
terima,1,4.101256106250662,4.101256106250662
kasih,1,3.776371484801837,3.776371484801837
batu,1,5.777385393183434,5.777385393183434
informasi,1,6.100158785446485,6.100158785446485
hendra,1,9.837828403729853,9.837828403729853
owegmail,1,9.837828403729853,9.837828403729853
comsandi,1,9.837828403729853,9.837828403729853
samsung,1,8.451534042609962,8.451534042609962
jplus,1,9.837828403729853,9.837828403729853
bantu,1,1.8754127236087899,1.8754127236087899
tingkat,1,4.549561373035319,4.549561373035319
terimakasih,1,3.5370426090666096,3.5370426090666096
layan,1,2.838405936221893,2.838405936221893
ubah,1,3.9243253980915838,3.9243253980915838
bantu,1,1.8754127236087899,1.8754127236087899
mudah,1,1.9811216106340133,1.9811216106340133
bagus,1,2.038895093688637,2.038895093688637
mantap,1,2.6426410835511454,2.6426410835511454
download,2,5.101629955335358,10.203259910670717
tulis,1,4.939988603778943,4.939988603778943
pinjam,1,8.451534042609962,8.451534042609962
bantu,1,1.8754127236087899,1.8754127236087899
mudah,1,1.9811216106340133,1.9811216106340133
proses,1,4.2138108975425155,4.2138108975425155
sehat,1,3.597552558559084,3.597552558559084
bantu,1,1.8754127236087899,1.8754127236087899
mudah,1,1.9811216106340133,1.9811216106340133
anggakasman,1,9.837828403729853,9.837828403729853
ktp,1,5.37192028507527,5.37192028507527
bawa,1,6.659774573381908,6.659774573381908
bagus,1,2.038895093688637,2.038895093688637
gampang,1,5.017546838124817,5.017546838124817
akses,1,4.161074601461572,4.161074601461572
mantap,1,2.6426410835511454,2.6426410835511454
bagus,1,2.038895093688637,2.038895093688637
puas,1,4.633821716653058,4.633821716653058
layan,1,2.838405936221893,2.838405936221893
mudah,1,1.9811216106340133,1.9811216106340133
praktis,1,5.050336660947807,5.050336660947807
alhamdulillah,1,4.340660178436652,4.340660178436652
setia,1,9.144681223169908,9.144681223169908
iur,1,5.966627392821963,5.966627392821963
moga,1,4.101256106250662,4.101256106250662
sehat,1,3.597552558559084,3.597552558559084
minimize,1,9.837828403729853,9.837828403729853
sukses,1,5.830495218497383,5.830495218497383
manfaat,1,3.9913896286721293,3.9913896286721293
butuh,1,4.639331372464028,4.639331372464028
alias,1,7.065239681490072,7.065239681490072
subsidi,1,9.837828403729853,9.837828403729853
silang,1,9.837828403729853,9.837828403729853
barakallah,1,9.837828403729853,9.837828403729853
bagus,1,2.038895093688637,2.038895093688637
bantu,1,1.8754127236087899,1.8754127236087899
ok,1,3.1457446612232256,3.1457446612232256
ok,1,3.1457446612232256,3.1457446612232256
muas,1,4.539511037181817,4.539511037181817
mantap,1,2.6426410835511454,2.6426410835511454
sulit,1,3.1746957077390507,3.1746957077390507
rujuk,2,4.633821716653058,9.267643433306116
stuck,2,8.228390491295754,16.456780982591507
tanggal,3,5.407011604886541,16.22103481465962
boking,1,7.891918254674541,7.891918254674541
lambat,1,5.906002771005528,5.906002771005528
oke,1,3.9572954173291532,3.9572954173291532
batal,1,6.436631022067698,6.436631022067698
hasil,1,5.263117425226471,5.263117425226471
digital,2,6.372092500930127,12.744185001860254
begajulan,1,9.837828403729853,9.837828403729853
logindaftar,1,9.144681223169908,9.144681223169908
ribet,1,3.183675883546635,3.183675883546635
susah,1,2.5326401883368166,2.5326401883368166
nguras,1,9.144681223169908,9.144681223169908
antri,1,3.258577191719753,3.258577191719753
tahap,1,8.228390491295754,8.228390491295754
bantu,1,1.8754127236087899,1.8754127236087899
organisir,1,9.837828403729853,9.837828403729853
terima,2,4.101256106250662,8.202512212501324
kasih,1,3.776371484801837,3.776371484801837
moga,1,4.101256106250662,4.101256106250662
amal,1,9.837828403729853,9.837828403729853
allah,1,6.541991537725525,6.541991537725525
easy,1,7.535243310735808,7.535243310735808
mantap,1,2.6426410835511454,2.6426410835511454
ubah,1,3.9243253980915838,3.9243253980915838
pindah,1,4.617472578651529,4.617472578651529
mudah,1,1.9811216106340133,1.9811216106340133
telapak,1,9.837828403729853,9.837828403729853
tangan,1,6.254309465273744,6.254309465273744
mantap,1,2.6426410835511454,2.6426410835511454
tahan,1,6.148948949615917,6.148948949615917
layan,1,2.838405936221893,2.838405936221893
mudah,1,1.9811216106340133,1.9811216106340133
akses,1,4.161074601461572,4.161074601461572
